AgentID,Interval 1,Interval 2,Interval 3,Interval 4,Interval 5,Interval 6,Interval 7,Interval 8,Interval 9,Interval 10,Interval 11,Interval 12,Interval 13,Interval 14,Interval 15,Interval 16,Interval 17,Interval 18,Interval 19,Interval 20,Interval 21,Interval 22,Interval 23,Interval 24,Interval 25,Interval 26,Interval 27,Interval 28,Interval 29,Interval 30,Interval 31,Interval 32,Interval 33,Interval 34,Interval 35,Interval 36,Interval 37,Interval 38,Interval 39,Interval 40,Interval 41,Interval 42,Interval 43,Interval 44,Interval 45,Interval 46,Interval 47,Interval 48,Interval 49,Interval 50,Interval 51,Interval 52,Interval 53,Interval 54,Interval 55,Interval 56,Interval 57,Interval 58,Interval 59,Interval 60,Interval 61,Interval 62,Interval 63,Interval 64,Interval 65,Interval 66,Interval 67,Interval 68,Interval 69,Interval 70,Interval 71,Interval 72,Interval 73,Interval 74,Interval 75,Interval 76,Interval 77,Interval 78,Interval 79,Interval 80,Interval 81,Interval 82,Interval 83,Interval 84,Interval 85,Interval 86,Interval 87,Interval 88,Interval 89,Interval 90,Interval 91,Interval 92,Interval 93,Interval 94,Interval 95,Interval 96,Interval 97,Interval 98,Interval 99,Interval 100,Interval 101,Interval 102,Interval 103,Interval 104,Interval 105,Interval 106,Interval 107,Interval 108,Interval 109,Interval 110,Interval 111,Interval 112,Interval 113,Interval 114,Interval 115,Interval 116,Interval 117,Interval 118,Interval 119,Interval 120,Interval 121,Interval 122,Interval 123,Interval 124,Interval 125,Interval 126,Interval 127,Interval 128,Interval 129,Interval 130,Interval 131,Interval 132,Interval 133,Interval 134,Interval 135,Interval 136,Interval 137,Interval 138,Interval 139,Interval 140,Interval 141,Interval 142,Interval 143,Interval 144,Interval 145,Interval 146,Interval 147,Interval 148,Interval 149,Interval 150,Interval 151,Interval 152,Interval 153,Interval 154,Interval 155,Interval 156,Interval 157,Interval 158,Interval 159,Interval 160,Interval 161,Interval 162,Interval 163,Interval 164,Interval 165,Interval 166,Interval 167,Interval 168,Interval 169,Interval 170,Interval 171,Interval 172,Interval 173,Interval 174,Interval 175,Interval 176
57,2.466667,2.2,2.2,2.333333,2.125,2,2,2,2.2,2,2,2.333333,2.6,2.5,2.333333,2.428571,2.4,2,2.5,2,2,2,1.5,1.5,2,1.5,1.5,1.5,1.5,2,2.2,2,2.333333,2.5,2.2,2.166667,2,2.2,2.222222,2.25,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2.321429,2.375,2.375,2.5,2.5,2.4,2.5,2.5,2.5,2.5,2.75,2.833333,2.5,2.5,2.5,2.4,2.25,3,3,2.333333,3,3,2.5,3,3,2.5,2.5,3,3,3,3,2.5,3,3,3,3,3,2.333333,2.285714,2.25,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2.181818,2.2,2.2,2.25,2.25,2.25,2.25,2,2,2,2,2.333333,2.5,2.666667,3,2.5,2.5,2.5,2,2.666667,2.6,2.8,2.5,2.571429,2.666667,3,2.6,2.4,2.5,2.4,2.4,2.8,2.666667,2.5,2.5,2.25,2.5,2.2,2,1.857143,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2,2.285714,2.285714,2.285714,2.166667,2.166667,2.285714,2.166667,2.166667,2,1.5,1.4,1.4,1.5,2.333333,1.666667,1.666667,2,2.5,2,1.666667,1.5,2,2.25,2.111111,2.111111,2.1,2.125,2.142857,1.666667,1.666667,1.5,1.5,1.5,2,1.5,1.5,1.333333,1.333333,1.5,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2.058824,2.125,2.166667,2.142857,2.142857,2.142857,2.142857,2.142857,2.142857,2,2,2.25,2.5,1.571429,1.857143,2.333333,2.333333,2.333333,2.25,2.25,2.25,2.333333,2.333333,2.333333,2.333333,2.333333,2.25,2.333333,2.333333,2.166667,2.5,2.333333,1.666667,2,2,2.25,2.142857,2.2,2.125,2.25,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1.727273,2,1.666667,1.666667,2,2,1.75,2.25,2.333333,2.25,1.75,2,1.75,2.333333,2.5,2.666667,1.75,2.090909,2.090909,2.111111,2.571429,2.8,2.571429,2.75,3,3,2.142857,2.4,2.5,1.8,2,3,3,3,3,3,3,3,2,2.333333,2.333333,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2,2.6,2.285714,2.285714,2.285714,2.285714,2.166667,2,2,1.666667,1.6,1.833333,2.166667,2.25,2.166667,2.25,2.333333,3,3,2.666667,2.25,2.25,2.333333,2.333333,2.333333,2.333333,2.25,2.25,2.333333,2.333333,2.428571,3,2.2,2,3,3,2.666667,2.571429,2.428571,2.25,2.333333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1.954545,2.125,2,2,2,2,2,2,2,2.2,2.166667,2.166667,2.166667,1.8,2,1.833333,1.6,1.5,1.5,1.8,1.888889,2,1.75,1.75,1.857143,1.857143,1.857143,2.25,2.25,2.25,2.25,2.25,2.25,2.333333,2.333333,2.333333,2,2,2.333333,2.333333,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2.285714,2.142857,2,2,2,2,1.8,1.5,1.5,1.5,1.4,1.4,1.6,2,1.333333,1.666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.9,1.7,1.777778,2,1.5,1.5,1.333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2.214286,2.285714,2.222222,2.25,2.142857,2.333333,2.4,2.4,2.4,2.5,2.5,2.333333,2.333333,2.2,2.2,2.25,2.25,2.5,2.5,2,2.333333,3,3,2.2,2.166667,2.125,1.833333,1.833333,3,2.666667,3,3,3,2.333333,2.8,2.8,2.8,2.75,3,3,2.5,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2.2,2.333333,2.5,2.333333,2.333333,2.333333,2.333333,2.333333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.333333,2.5,2.5,2.5,2.5,2.2,2.4,2.333333,2.5,2.5,2.5,2.333333,2.25,1.857143,2.111111,2.25,2.125,2.25,2.333333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2,1.833333,1.833333,1.833333,1.833333,1.666667,2,2,2,2,1.5,1,1,2,1.5,1.666667,1.5,1.5,1.666667,2.25,1.5,1.6,1.333333,1.5,1.833333,2,2.125,2.125,2.142857,2.166667,1.5,1.75,2,1.5,1.5,1.5,1.5,1.333333,1.333333,1.666667,1.333333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1.727273,1.666667,1.666667,2,3,2,2.333333,2.666667,1.8,1.8,2,2,3,3,2.5,3,2.2,1.875,2.111111,2.3,2.5,2.571429,2.6,3,2.333333,2,2.142857,2.4,2.4,2.25,2.571429,2.75,2.666667,2.5,2.5,2.25,2.25,2.2,1.857143,2,2.111111,1.857143,1.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1.954545,2,2,2,2,2,2,2,2,2.166667,2.5,2.428571,2.125,2.142857,2,2.125,2.222222,2.090909,2,2,2,2.2,2.25,2.25,2.25,2.25,2,2.2,2.3,2.25,2.25,2.25,2.333333,2.2,2.6,2.5,2.5,2.333333,2.333333,2.5,2.5,2.5,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1.954545,2,2,2,2,2,2,2,2.111111,2,2,1.8,2.142857,2,2.142857,2.142857,2.111111,2.111111,2,2.090909,2.1,2.166667,1.857143,1.857143,2.333333,2.166667,2,2.25,2,1.5,1.5,1.5,1.5,2,2.666667,2.666667,2.666667,2.75,2.5,2.333333,2.333333,2.333333,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1.727273,1.5,1.5,1.333333,1.333333,1.5,1.333333,1.5,1.5,1.8,1.8,2,1.8,1.333333,1.714286,1.928571,2,2.133333,2.071429,2.153846,1.714286,1.333333,1,1.666667,1,1,1,1.5,2,1.666667,1.75,1.5,1.5,1.666667,1.5,1.8,1.857143,2,2.222222,2.25,2.333333,2,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2.321429,2.3,2.25,2.222222,2.333333,1,1,1,1,1,1,1.666667,1.5,1.5,1,2.333333,2.285714,2.166667,1.833333,2,2,1.833333,1.875,1.666667,2,2,1.666667,2,2,2.333333,2,2,2.333333,2.25,2,1.7,1.9,1.777778,1.75,1,1.333333,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1.954545,1.875,1.875,1.875,2,2.1,2.2,2.2,2.111111,2,1.857143,1.857143,1.8,1.4,1.5,2,2.142857,2.142857,2.142857,2,2.166667,2,2,1.75,2,1,1,1,1,2.25,2.285714,2.142857,2.166667,2.2,1,1,1,1,1,1,1,2,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.75,1.6,1.6,1.714286,1.714286,1.75,1.777778,1.888889,1.888889,1.75,1.75,1.857143,1.5,1.666667,1.333333,2,1.5,2,2,1.75,2.25,2.5,2,2,2,1.666667,2,2,2.333333,1.333333,2,2.333333,1.666667,1.75,2,2,2,2.5,2.5,2.333333,2.333333,2.333333,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2,2.142857,2.166667,2.166667,2.2,2.2,2.2,2,2,1.666667,1.666667,1.666667,1.4,1.714286,1.5,1.8,2,1,1,1,1,1.333333,1.333333,1.25,1.5,1.333333,1,1,1.666667,2,2,1.666667,1.666667,1.666667,1.75,1.8,1.5,1,2,2,2.111111,2,1.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2.111111,2,1.75,2,2,2,2,2,2.5,1.333333,1.333333,1.333333,1.333333,1.333333,1.333333,1.5,1.666667,2,2,2,2,2,2.333333,2.6,2.6,2.6,2.333333,2.428571,2.428571,2,2,2,2,1.5,1.5,1.5,2.25,2.666667,2,2,2,1.666667,1.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2.25,2.333333,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.25,2.25,2,2,2,2,2,2,2,2.25,2.25,2.666667,3,3,2,3,3,3,2.5,2.5,2.166667,3,3,3,3,3,3,2,2.333333,2.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.181818,2.333333,2,2,2,2,2,2,2.25,2.333333,2,2,2,2.333333,2.5,2.5,1.9,2.083333,2.090909,2.181818,2.25,2.333333,2.666667,2.5,2.25,2,2,2,2,1.666667,1.25,1.5,2,1.5,1.5,1.333333,1.75,1.8,1.8,2,2,2,1.888889,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1.954545,2,2,2,2,2,2.142857,2.285714,2.333333,2.333333,2.571429,2.375,2.25,2.125,2.125,2.166667,2.2,2.111111,1.9,1.9,1.916667,1.9,1.75,2.333333,2.5,2.75,3,3,2.666667,2.333333,2,2,2,2,2,2,2,2.5,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2.111111,2.333333,2.333333,2.25,2.5,2.5,2.5,2.5,2.5,3,3,2,2,2,2,2,2,2,2,2,2,2,2.333333,2.6,2.6,2.6,2.333333,2.428571,2.428571,2.285714,2.285714,2.166667,2.142857,2.333333,2.571429,2.5,3,3,3,3,3,3,3,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2.066667,2,2,2.142857,2.142857,2.142857,2.333333,2.2,2.4,2.5,2.5,2.333333,2.5,2.5,3,3,2.333333,3,2.2,2.6,2.2,1.666667,2,2.166667,2.166667,1.833333,3,3,2.5,2.5,2.5,2.5,2.444444,2.5,2.8,2.75,2.75,2.666667,2.5,2.5,2.5,2.666667,2.666667,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2.066667,2.25,2,2,2.142857,2.333333,2.333333,2.5,2.75,3,2.5,3,3,2.333333,2.25,2,3,3,2,2.333333,3,2,2,2.166667,2.166667,2,1.75,1.714286,2.333333,2.666667,3,3,3,3,2.333333,3,3,2.5,2.5,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.466667,2.25,2.2,2.2,2.222222,2.125,2,2,2,2,1.5,1,2,2.428571,2.5,2.333333,2.142857,2.2,2.125,2,2.111111,2.1,2.090909,2.166667,2.3,2.4,2.25,2.2,2,2,1.666667,2,2,2,1.5,1.5,1.5,1.333333,1.333333,1.5,1.5,1.5,1.5,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2.25,2,2,2,2,2,2,2,2,2,2,2,2.25,2.5,2,2,2,2,2.5,2,2.333333,2,2,1.5,1.5,1.5,1.5,1.666667,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2,1.4,1.833333,2,1.75,2,1,2,2,1.666667,1.666667,1.666667,1.857143,1.5,1.857143,2.25,2,1,1,1,1.25,1,1.25,1.333333,1.333333,1,1,1,1,2,1.666667,1,1,1,1.333333,1.75,1.5,1.666667,2,2.111111,2,2,1.9,2,1.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2.0625,2.333333,2.333333,2.333333,2.2,2.2,2.333333,2.333333,2.2,2.166667,2.166667,2.333333,2,2,2,2.333333,2.333333,2.5,2.142857,2.285714,2.375,2.375,2.375,2.25,2.1,1.9,2.1,2.1,2.125,2,2,2.8,2.666667,2.25,2.2,2.25,2,2,1.5,1.333333,1.5,2,1.5,2.333333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2.181818,1.75,1.75,1.75,1.75,1.75,1.75,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1.5,1.5,2,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,1.75,1.666667,2,1.666667,1.5,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1.818182,1.666667,1.666667,1.6,1.75,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.5,1.5,1.666667,1.5,1.5,1.5,1.5,1.5,2,2.333333,2.333333,2.5,2.25,2.8,2.5,2,1.5,1.5,1.5,1.333333,2.4,2,1.75,2.166667,2,2,2.166667,2,2,1.9,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.181818,2,2,2,2,2,2,2,2,2,2.333333,2.333333,2.333333,2.333333,2.333333,2.5,2,2,2,2,1.5,2,2.333333,2,2,2.333333,2.333333,2.5,2.4,2.285714,2.25,2.333333,2,2.2,2.333333,2,2,2.5,2,2,2,2,2.5,2.75,2.333333,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.25,2.4,2.333333,2.25,2.25,2.375,2,2.285714,2.333333,2.25,2,2,2,2.333333,2.5,2.666667,3,3,3,2.5,2.5,2,2.2,2.25,2.666667,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2.321429,2,2,2.25,2.571429,2.428571,2.714286,2.7,2.444444,2.333333,2.6,2.666667,3,2.428571,2.428571,2.428571,2.5,3,2.25,3,3,3,2.666667,3,2,2.666667,3,3,3,3,3,2,2,2,2,2,1.75,2.2,1.666667,1.666667,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1.692308,2.25,1.857143,1.777778,1.7,1.75,2.333333,2.333333,3,2,2.333333,2.4,2.333333,2.333333,2,2,2.5,2,2,2,2.5,2.5,3,3,3,3,3,3,2.5,3,3,3,3,2.333333,2,2.75,3,3,2,3,3,2.2,3,2.5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2,2.6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.666667,2.666667,3,3,2.5,2.166667,2.428571,2.75,2.666667,3,2.5,2.666667,2.142857,2.5,3,3,3,2.5,2.5,2.333333,2.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2,2.111111,2.666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.333333,2.333333,3,3,3,3,3,3,3,3,3,3,2.166667,2.5,2.333333,2.6,2.6,2.666667,2.666667,2.5,2.2,2.2,2.2,2.125,1.888889,2,2,2.25,2.285714,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2.058824,2.142857,2.166667,2.166667,2.166667,2.166667,2.166667,2.166667,2.166667,2.2,1.666667,1.666667,1.6,1.75,2.25,2,1.8,1.833333,1.5,1.5,1.666667,1.666667,2,1.666667,1.5,1.5,2,2,2,2.666667,2.4,2.333333,2.25,2.5,2.5,2.333333,2.5,2.2,2,2.333333,2.5,2,2,2.5,2.333333,2.5,2.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,2,2,2,2,2.333333,2.166667,2.25,2.4,1.75,1.8,1.875,1.818182,1.9,2,2,2,1,1,1.666667,1,2,1.6,1.2,1.666667,2,2,1.4,1.5,1.75,2,1.5,1.333333,1,1,1.333333,1.333333,2.2,2.2,1.875,1.857143,2,2,2,2,2.285714,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2.214286,2.5,2.5,3,3,3,3,3,3,2.5,2.6,2.666667,3,3,2.5,3,3,2.5,2.6,2.6,2.5,2.666667,3,2.333333,2.666667,2.75,2.666667,2.142857,2.25,2.285714,2.285714,2.25,2.1,2.6,2.6,2.6,3,2.5,3,3,3,3,3,3,3,2.666667,2.666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.25,2.375,2.25,2.333333,2.333333,2.333333,2.333333,2.333333,2.333333,2.333333,2.333333,3,2.5,2.333333,2.333333,3,3,3,2.5,2.5,2.5,3,3,2,2,3,2,2.428571,2.428571,2.285714,2.5,3,3,2.666667,2.666667,2.8,3,3,3,3,3,3,3,3,3,3,2.666667,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2.0625,2,2,2,2,2,2.2,2.2,2.2,2.2,2,1.75,1.75,1.75,1.75,1.75,1.75,1.666667,1.666667,1.666667,2,2,2,2,2,2,2,2,2,2,1.5,2,2,2.5,2,1.5,2,1.5,1.75,1.75,1.75,1.75,2,2,2,2,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
